access_table,name,found,found_as,acc_easting,acc_northing,htp_easting,htp_northing,location_match,other_names
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362721,True,site_name,2702700.0,6059200.0,2702700.0,6059200.0,True,"605,IRONS GRAEME"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),363017,True,site_name,2706500.0,6062300.0,2706500.0,6062300.0,True,"606,MOLLALIEU A R & M F"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362751,True,site_name,2702800.0,6061700.0,2702800.0,6061700.0,True,"607,WERAROA CRICKET CLUB"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),361005,True,site_name,2695800.0,6056700.0,2695800.0,6056800.0,False,"608,CATLEY JOHN"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362010,True,source_name,2698055.0,6058423.0,2698200.0,6058400.0,False,"609,Hoskins S & G"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),361003,True,site_name,2694700.0,6059300.0,2694600.0,6059300.0,False,"610,BOSSLEY(OLD BORE)"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),361041,True,site_name,2694700.0,6059300.0,2694600.0,6059300.0,False,"611,BOSSLEY(NEW BORE)"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),352221,True,site_name,2703700.0,6067500.0,2703700.0,6067400.0,False,"612,ABRAHAM M & M  TE WHANGA RD."
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),352181,True,site_name,2702800.0,6066700.0,2702800.0,6066700.0,True,"613,TOWNSEND D"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),352099,True,site_name,2702500.0,6065900.0,2702400.0,6065800.0,False,"614,LUND G"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362941,True,site_name,2704400.0,6064300.0,2704400.0,6065300.0,False,"615,ABRAHAM M & M  LINDSAY RD."
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),361035,True,site_name,2691600.0,6055200.0,2691600.0,6055200.0,True,"619,WYATT E"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),361033,True,site_name,2691300.0,6054800.0,2691300.0,6054800.0,True,"620,PETTIGREW A"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),361029,True,site_name,2691400.0,6055100.0,2691400.0,6055100.0,True,"621,WALKER"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),361009,True,site_name,2691400.0,6055000.0,2691400.0,6055000.0,True,"622,McINDOE"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362067,True,site_name,2700800.0,6062500.0,2700800.0,6062400.0,False,"623,LAKE VIEW"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362173,True,site_name,2700600.0,6058700.0,2700600.0,6058700.0,True,"624,LOUISSON D"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),352071,True,site_name,2701900.0,6068500.0,2701900.0,6068400.0,False,"625,MURPHY"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),352091,True,site_name,2703800.0,6067400.0,2703800.0,6067400.0,True,"626,WOODHOUSE K F"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),353081,True,site_name,2706300.0,6067600.0,2706300.0,6067700.0,False,"627,CONOLLY D W"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),353141,True,source_name,2707900.0,6067100.0,2707700.0,6067200.0,False,"628,Koputaroa School"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),343125,True,site_name,2706100.0,6086700.0,2706100.0,6086700.0,True,"629,GREIG"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),371028,True,site_name,2695500.0,6053300.0,2695500.0,6053300.0,True,"630,LANE H R"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362691,True,site_name,2702800.0,6057800.0,2702800.0,6057800.0,True,"631,ANDERSON G"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362175,True,site_name,2699900.0,6058600.0,2699900.0,6058600.0,True,"632,LONGLEY R C"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362096,True,site_name,2702000.0,6058100.0,2702000.0,6058100.0,True,"633,DIFFEY"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362157,True,site_name,2702300.0,6057200.0,2702300.0,6057200.0,True,"634,SCHELLKES M"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362177,True,site_name,2703800.0,6058000.0,2703800.0,6058000.0,True,"635,HULLENA S"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),372100,True,site_name,2697300.0,6052800.0,2697300.0,6052800.0,True,"636,JENKINS"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362761,True,site_name,2700800.0,6059000.0,2700800.0,6059000.0,True,"637,McDONALD F"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362308,True,substring of site_name,2696700.0,6056500.0,2696700.0,6056500.0,True,"638,JAMES E,362308(4""bore)"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362309,True,substring of site_name,2696700.0,6056500.0,2696700.0,6056500.0,True,"639,JAMES E,362309(8""bore)"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),361039,True,site_name,2694200.0,6057500.0,2694200.0,6057500.0,True,"640,MARSHALL T"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362921,True,source_name,2701400.0,6054200.0,2701600.0,6054400.0,False,"641,Humphreys"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),363003,True,site_name,2709000.0,6063600.0,2709200.0,6063700.0,False,"642,DAVENPORT K P"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),353301,True,site_name,2710800.0,6065400.0,2710800.0,6065400.0,True,"643,FRASER W G"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),372031,True,site_name,2696500.0,6051400.0,2696400.0,6051300.0,False,"644,PUKEHOU NURSERIES"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362193,True,site_name,2697800.0,6057600.0,2697800.0,6057500.0,False,"645,HONORE B   HOGGS RD."
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362155,True,site_name,2699800.0,6060800.0,2699800.0,6060800.0,True,"646,HONORE B  C.D.FARM RD."
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362332,True,site_name,2700600.0,6058100.0,2700600.0,6058100.0,True,"647,HARLING"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362591,True,site_name,2700700.0,6058200.0,2700700.0,6058200.0,True,"648,HAVILL"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362033,True,site_name,2702000.0,6062300.0,2702100.0,6062300.0,False,"649,TARARUA YARNS"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),352101,True,site_name,2702600.0,6066500.0,2702600.0,6066500.0,True,"650,RATHBORN"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),363007,True,site_name,2706400.0,6062800.0,2706400.0,6062800.0,True,"654,DEKKER T J"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362841,True,site_name,2702900.0,6063900.0,2702800.0,6063800.0,False,"655,CLARK D"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),353271,True,site_name,2704800.0,6068600.0,2704800.0,6068600.0,True,"656,HAIGH M G"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),353009,True,site_name,2706000.0,6066800.0,2706000.0,6066700.0,False,"657,WORTHINGTON K"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362661,True,site_name,2700100.0,6059300.0,2700100.0,6059300.0,True,"658,SUE G"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),353015,True,site_name,2708500.0,6069300.0,2708400.0,6069300.0,False,"659,AKESTER (ex WRIGHT)"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),353005,True,site_name,2708500.0,6069300.0,2712500.0,6068500.0,False,"660,RIDER W"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),354101,True,source_name,2716000.0,6068700.0,2716000.0,6068700.0,True,"661,Matatoa Nursery"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),354051,True,source_name,2715900.0,6068700.0,2716100.0,6068700.0,False,"662,Matatoa Nursery - Hathaway"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),354009,True,site_name,2715800.0,6068800.0,2715800.0,6068800.0,True,"663,VAN ECHTEN F J"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),353080,True,site_name,2710700.0,6067000.0,2710700.0,6067000.0,True,"664,ROLSTEN PD"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),353121,True,source_name,2709700.0,6066500.0,2709700.0,6066500.0,True,"665,Hood, R"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),353065,True,site_name,2705300.0,6071300.0,2705300.0,6071300.0,True,"666,GUY M  (BAYLIS RD)"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),353251,True,site_name,2706500.0,6068500.0,2706500.0,6068500.0,True,"667,GUY M (COWSHED)"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),353140,True,site_name,2707800.0,6068700.0,2707800.0,6068700.0,True,"668,HOOD R H & M A"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),353291,True,site_name,2709500.0,6066000.0,2709500.0,6066000.0,True,"669,CHESTER C"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362771,True,site_name,2702000.0,6058300.0,2702000.0,6058300.0,True,"670,CLARK E D"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362881,True,site_name,2701500.0,6058300.0,2701500.0,6058300.0,True,"671,BURGESS T J"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362040,True,site_name,2701100.0,6058700.0,2701100.0,6058700.0,True,"672,AHERN T J"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362340,True,site_name,2701300.0,6058300.0,2701300.0,6058300.0,True,"673,YOUNG L"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362374,True,site_name,2701800.0,6058500.0,2701800.0,6058800.0,False,"674,STRAWBRIDGE & TEWS"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362176,True,site_name,2702600.0,6058700.0,2702600.0,6058700.0,True,"675,CARTER I"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),363001,True,site_name,2706200.0,6061200.0,2706200.0,6061200.0,True,"676,WILKINSON N B"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362205,True,site_name,2701400.0,6058400.0,2701400.0,6058400.0,True,"677,TURNER E A"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362207,True,site_name,2700300.0,6058200.0,2700300.0,6058200.0,True,"678,BURNE R S"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362209,True,site_name,2701700.0,6057700.0,2701700.0,6057700.0,True,"679,CHRISTIENSON J"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),352081,True,site_name,2703500.0,6065300.0,2703500.0,6065300.0,True,"680,BIRD G D"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),363082,True,site_name,2706700.0,6064600.0,2706700.0,6064600.0,True,"681,HORN J"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362225,True,site_name,2701000.0,6058300.0,2701000.0,6058300.0,True,"682,YOUNG R"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362217,True,site_name,2700500.0,6060300.0,2700500.0,6060300.0,True,"683,GRAF R"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),354059,True,site_name,2715600.0,6071700.0,2715600.0,6071700.0,True,"684,PARLATO B"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362741,True,site_name,2698700.0,6058600.0,2699300.0,6058300.0,False,"685,PATERSON D"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362216,True,site_name,2698100.0,6057700.0,2698100.0,6057700.0,True,"686,ROWE L N"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362213,True,site_name,2698600.0,6054500.0,2698600.0,6054500.0,True,"687,TRUMPERT K"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362215,True,site_name,2697900.0,6056300.0,2697900.0,6056300.0,True,"688,WAITE T"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362911,True,source_name,2696349.0,6056876.0,2696400.0,6057200.0,False,"689,Plaisted I"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),361043,True,site_name,2695700.0,6062500.0,2695700.0,6062500.0,True,"690,TUCKER A P & S V"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362601,True,source_name,2698936.0,6063243.0,2698500.0,6063800.0,False,"691,Everton P"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362391,True,site_name,2699500.0,6056600.0,2698900.0,6063300.0,False,"692,M KNUTSON"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362227,True,site_name,2699500.0,6056600.0,2699500.0,6056600.0,True,"693,WILSON B"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362074,True,site_name,2696600.0,6057900.0,2696600.0,6057900.0,True,"694,CATLEY A  (4"" BORE)"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362076,True,site_name,2696700.0,6057600.0,2696700.0,6057600.0,True,"695,CATLEY A  (2"" BORE)"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362283,True,source_name,2698700.0,6056200.0,2698700.0,6056200.0,True,"696,Wehipeihana G R"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),363006,True,site_name,2706600.0,6062500.0,2706800.0,6062600.0,False,"698,LEGARTH W"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362237,True,site_name,2699900.0,6058300.0,2699900.0,6058300.0,True,"699,CLARK B"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362070,True,site_name,2700500.0,6058600.0,2700700.0,6058700.0,False,"700,DAWE D T"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362971,True,site_name,2701100.0,6058400.0,2701200.0,6058500.0,False,"701,JOHNSON B (IRRIGATION BORE)"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362731,True,site_name,2701100.0,6058500.0,2701400.0,6058400.0,False,"702,JOHNSON B (6"" BORE)"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362120,True,site_name,2702300.0,6058200.0,2702200.0,6058300.0,False,"703,GASKIN L C"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362090,True,site_name,2701500.0,6058500.0,2701500.0,6058700.0,False,"704,HOLLEVER B"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362701,True,site_name,2704700.0,6064400.0,2702700.0,6058100.0,False,"705,DUNSTAN L S"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),363041,True,source_name,2704700.0,6064400.0,2704700.0,6064200.0,False,"706,Rambler Flowers - Robinson"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362383,True,site_name,2696300.0,6059100.0,2696300.0,6059100.0,True,"711,CHAPMAN R C"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362131,True,site_name,2696400.0,6059000.0,2696400.0,6059000.0,True,"712,HALE B E"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362001,True,site_name,2698000.0,6058700.0,2698000.0,6058700.0,True,"713,RUSSELL L (ex HALBERG)"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362385,True,site_name,2695800.0,6059000.0,2695800.0,6059000.0,True,"714,RICHARDS H"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362387,True,site_name,2702100.0,6058300.0,2702100.0,6058300.0,True,"715,MUDGE D"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362781,True,site_name,2702400.0,6058200.0,2702400.0,6058200.0,True,"716,MUDGE D  (IRRIGATION)"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362931,True,site_name,2698300.0,6059300.0,2698300.0,6059300.0,True,"717,LAW J"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),363049,True,site_name,2706400.0,6062200.0,2706400.0,6062200.0,True,"718,BAKER K"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),363045,True,site_name,2706800.0,6067800.0,2706800.0,6067800.0,True,"719,KERNOHAN R A"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),363047,True,site_name,2707700.0,6068900.0,2707700.0,6068900.0,True,"720,KERNOHAN P"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362245,True,site_name,2700600.0,6060000.0,2700600.0,6060000.0,True,"721,FRIEND R"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362132,True,site_name,2700900.0,6058700.0,2700900.0,6058700.0,True,"722,HANSBY K"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362244,True,site_name,2703800.0,6056300.0,2703700.0,6056300.0,False,"723,O'BRIEN K"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362871,True,site_name,2703000.0,6056600.0,2702900.0,6056700.0,False,"724,LINDSAY G"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),363112,True,site_name,2706700.0,6062600.0,2706800.0,6062700.0,False,"725,BAKER K"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362229,True,source_name,2698025.0,6058232.0,2698200.0,6058400.0,False,"726,Plimmer L"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362243,True,site_name,2703600.0,6056200.0,2703600.0,6065200.0,False,"727,O'BRIEN KEVIN"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362242,True,site_name,2703600.0,6056400.0,2703600.0,6056400.0,True,"728,SEARLE W"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),361053,True,site_name,2691600.0,6055500.0,2691600.0,6055500.0,True,"729,THOMAS G"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362265,True,site_name,2699300.0,6056300.0,2699300.0,6056300.0,True,"730,TEMPLY MRS"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362257,True,site_name,2699200.0,6056000.0,2699200.0,6056000.0,True,"731,FIYER N"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362259,True,site_name,2698100.0,6058600.0,2698100.0,6058600.0,True,"732,GERRITSON H"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),371047,True,site_name,2694700.0,6052600.0,2694700.0,6052600.0,True,"733,CLARKE P"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362130,True,site_name,2698600.0,6055800.0,2698600.0,6055800.0,True,"734,FITZGERALD P"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),361057,True,site_name,2695800.0,6056800.0,2695800.0,6056800.0,True,"735,BRIEN S"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362255,True,site_name,2702300.0,6057300.0,2702300.0,6057300.0,True,"736,ELLIOT G"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362642,True,site_name,2702300.0,6057200.0,2702300.0,6057100.0,False,"737,ROBINSON M A"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),372131,True,site_name,2697600.0,6053500.0,2697600.0,6053500.0,True,"739,GRAY N (House)"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362273,True,site_name,2696500.0,6054800.0,2696500.0,6054800.0,True,"740,GRAY N (Farm)"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),352032,True,site_name,2703700.0,6067000.0,2703600.0,6067000.0,False,"741,BENSEMAN B"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362168,True,site_name,2702800.0,6058300.0,2702800.0,6058300.0,True,"742,KEAN M"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),361065,True,site_name,2693400.0,6055000.0,2693400.0,6055000.0,True,"743,FOGDEN T"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362025,True,site_name,2703500.0,6056600.0,2703600.0,6056700.0,False,"746,RICHARDS D"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),343141,True,site_name,2708600.0,6077300.0,2708700.0,6077300.0,False,"747,WELLS G"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),352321,True,site_name,2700300.0,6069300.0,2700300.0,6069300.0,True,"748,PUGH B J"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),352143,True,site_name,2699800.0,6069900.0,2699800.0,6069999.0,False,"749,HAWKINGS M"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),352241,True,site_name,2699400.0,6069700.0,2699500.0,6069800.0,False,"750,EASTON J D"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),363051,True,site_name,2706800.0,6064300.0,2706900.0,6064300.0,False,"751,McCALL R"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),333006,True,site_name,2708100.0,6087700.0,2708000.0,6087500.0,False,"752,CODY K"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),362044,True,substring of site_name,2700300.0,6059200.0,2700400.0,6059300.0,False,"757,BENNIK H,Buller Rd 362044"
GW Qual data from Qualarc-ALL bore IDs - Oct 2012 (CAUTION no__),363015,True,substring of site_name,2704600.0,6057700.0,2704600.0,6057700.0,True,"758,BENNIK N,Kimberly Rd 363015"
